wavelength transmission
419	0.568865542
420	0.573162212
421	0.577974822
422	0.580868758
423	0.585672464
424	0.591046924
425	0.596995563
426	0.603320247
427	0.608921122
428	0.613650271
429	0.621302189
430	0.627232307
431	0.634314376
432	0.641460514
433	0.648519436
434	0.654109833
435	0.661238728
436	0.667970997
437	0.674465115
438	0.680672872
439	0.687314086
440	0.691735106
441	0.69980276
442	0.706587524
443	0.712524785
444	0.720446062
445	0.726500859
446	0.732125154
447	0.738981353
448	0.744582681
449	0.750091505
450	0.757563568
451	0.763650217
452	0.768065534
453	0.774141379
454	0.778832224
455	0.783437973
456	0.788706321
457	0.794246226
458	0.798391321
459	0.802496555
460	0.805696677
461	0.808618889
462	0.812923229
463	0.817409855
464	0.819822581
465	0.824334116
466	0.826746297
467	0.829751407
468	0.834029153
469	0.838132427
470	0.841537356
471	0.845361968
472	0.848396065
473	0.851253737
474	0.853103684
475	0.854619943
476	0.855363806
477	0.85728549
478	0.859097506
479	0.860930018
480	0.863537419
481	0.865519964
482	0.866326942
483	0.867771482
484	0.871054153
485	0.87148809
486	0.874679406
487	0.876278164
488	0.8783582
489	0.87959547
490	0.88105321
491	0.881784768
492	0.88443815
493	0.88429545
494	0.884172752
495	0.884391884
496	0.88643381
497	0.886956325
498	0.888876205
499	0.890871915
500	0.89151783
501	0.894326368
502	0.894914304
503	0.895388733
504	0.8966993
505	0.896929161
506	0.896382984
507	0.898459926
508	0.896932536
509	0.897383558
510	0.897988811
511	0.898392661
512	0.899378326
513	0.901039057
514	0.901056385
515	0.901788814
516	0.90396269
517	0.903913977
518	0.902570245
519	0.903614122
520	0.903606687
521	0.902781932
522	0.902837412
523	0.902953849
524	0.902663978
525	0.903316397
526	0.903851232
527	0.903902981
528	0.903816413
529	0.904645367
530	0.904745521
531	0.905202038
532	0.904688901
533	0.904795103
534	0.905229524
535	0.905621358
536	0.904472166
537	0.904152334
538	0.903536173
539	0.903094583
540	0.903426061
541	0.902558841
542	0.901707318
543	0.903558721
544	0.903061836
545	0.902671847
546	0.903862295
547	0.903293992
548	0.90151374
549	0.900574588
550	0.899445549
551	0.899483357
552	0.899362832
553	0.899853988
554	0.899968359
555	0.900546916
556	0.89904956
557	0.898441729
558	0.898266267
559	0.897164642
560	0.896028111
561	0.897088294
562	0.896994944
563	0.895795594
564	0.895087816
565	0.895091892
566	0.895799063
567	0.894422493
568	0.893101798
569	0.893027325
570	0.891954829
571	0.891130508
572	0.890590653
573	0.889661517
574	0.887883216
575	0.888173882
576	0.887755994
577	0.887383992
578	0.886339556
579	0.886010232
580	0.885384
581	0.885381942
582	0.884867291
583	0.884194903
584	0.882655559
585	0.882541015
586	0.880856677
587	0.881576785
588	0.879377976
589	0.877516171
590	0.877260301
591	0.877150321
592	0.876571355
593	0.875801618
594	0.874392582
595	0.872524265
596	0.87241327
597	0.870608504
598	0.868749539
599	0.867764338
600	0.867192865
601	0.866496247
602	0.865262857
603	0.864052137
604	0.863470256
605	0.861927537
606	0.861198295
607	0.859361018
608	0.858677898
609	0.857721358
610	0.855633603
611	0.855274031
612	0.854312878
613	0.853535375
614	0.852946501
615	0.851428863
616	0.849189382
617	0.848462114
618	0.847634573
619	0.846538946
620	0.845968102
621	0.845257267
622	0.843331368
623	0.843166279
624	0.841984519
625	0.840344704
626	0.840903193
627	0.83811437
628	0.836256659
629	0.834362004
630	0.834258629
631	0.832831731
632	0.832940902
633	0.831607382
634	0.831153607
635	0.829501973
636	0.829795007
637	0.829288626
638	0.828528747
639	0.827807318
640	0.826048138
641	0.82519574
642	0.824640901
643	0.822753748
644	0.821729359
645	0.82289917
646	0.823314446
647	0.823766262
648	0.822334175
649	0.821272294
650	0.820667566
651	0.81669541
652	0.814784231
653	0.813834224
654	0.81241789
655	0.810682363
656	0.810585502
657	0.811248297
658	0.810264298
659	0.811129689
660	0.811615519
661	0.80997294
662	0.810011026
663	0.809754182
664	0.807354653
665	0.80608764
666	0.805383
667	0.805462153
668	0.80512653
669	0.80452858
670	0.803439368
671	0.801622798
672	0.802496964
673	0.802221382
674	0.802292886
675	0.803450327
676	0.803078039
677	0.802196804
678	0.802043104
679	0.801913181
680	0.800963233
681	0.801056955
682	0.801341973
683	0.802029981
684	0.802157397
685	0.802366335
686	0.802392295
687	0.804357582
688	0.80336289
689	0.805448506
690	0.807768453
691	0.808323176
692	0.808091094
693	0.809613506
694	0.812310412
695	0.814101655
696	0.815067141
697	0.813198486
698	0.81414584
699	0.811774628
700	0.810955294
701	0.811773285
702	0.812446645
703	0.81170512
704	0.811757033
705	0.812372291
706	0.813961538
707	0.814978715
708	0.816540403
709	0.816469608
710	0.817411745
711	0.818996772
712	0.819325316
713	0.819588044
714	0.821250624
715	0.820428116
716	0.821069561
717	0.823288587
718	0.823911135
719	0.823845133
720	0.823299901
721	0.826936924
722	0.8282791
723	0.827407464
724	0.831765629
725	0.832274559
726	0.834661987
727	0.835493799
728	0.838024438
729	0.835549078
730	0.837299741
731	0.837486328
732	0.837925297
733	0.839541851
734	0.83926289
735	0.839181553
736	0.841016095
737	0.843301989
738	0.843134335
739	0.845575146
740	0.844505579
741	0.846347129
742	0.847617945
743	0.850798092
744	0.852207368
745	0.853513337
746	0.853039032
747	0.853857599
748	0.854072907
749	0.854414553
750	0.855295866
751	0.857255628
752	0.858240699
753	0.857313374
754	0.859720202
755	0.861104469
756	0.863618857
757	0.864224865
758	0.867411329
759	0.867861739
760	0.869996681
761	0.871336206
762	0.872937675
763	0.873064179
764	0.871646107
765	0.868989401
766	0.870365288
767	0.874973133
768	0.873927309
769	0.875596464
770	0.87693383
771	0.874543136
772	0.875849037
773	0.878553914
774	0.878668884
775	0.880039658
776	0.882278394
777	0.883888667
778	0.885515293
779	0.886244782
780	0.887410453
781	0.88708475
782	0.886073978
783	0.886309277
784	0.886973475
785	0.887788052
786	0.889872867
787	0.890231974
788	0.891192413
789	0.891453503
790	0.891590647
791	0.891983092
792	0.893696524
793	0.896355083
794	0.896181298
795	0.897609925
796	0.896740099
797	0.899581174
798	0.902841658
799	0.902943575
800	0.903616018
801	0.90406433
802	0.90635139
803	0.907110084
804	0.904050628
805	0.903612282
806	0.90573073
807	0.905285931
808	0.904965264
809	0.9069342
810	0.909557704
811	0.909509379
812	0.910120038
813	0.909267113
814	0.909840488
815	0.912350977
816	0.913096147
817	0.91444156
818	0.917467168
819	0.917966
820	0.917420365
821	0.91659682
822	0.915268401
823	0.916231774
824	0.91595088
825	0.915223982
826	0.916734265
827	0.91648289
828	0.915826859
829	0.916829879
830	0.918659584
831	0.917846955
832	0.918369561
833	0.920710937
834	0.921103301
835	0.920857965
836	0.923427792
837	0.924365565
838	0.920419375
839	0.919266046
840	0.920403802
841	0.92240063
842	0.922010463
843	0.921785007
844	0.922040792
845	0.921600839
846	0.921975061
847	0.921704225
848	0.922191328
849	0.921566299
850	0.922492692
851	0.92429995
852	0.921879863
853	0.922536487
854	0.924309486
855	0.924870681
856	0.924719878
857	0.921949237
858	0.920212144
859	0.921374243
860	0.923010538
861	0.922587589
862	0.921275948
863	0.921181639
864	0.921389609
865	0.922383969
866	0.92019674
867	0.918946675
868	0.92352529
869	0.922535704
870	0.919521357
871	0.922920892
872	0.924498075
873	0.925344217
874	0.926473626
875	0.923429537
876	0.922972679
877	0.924603202
878	0.924541271
879	0.925605278
880	0.929030265
881	0.926197727
882	0.923768975
883	0.9261024
884	0.923975521
885	0.92384586
886	0.925808894
887	0.924614542
888	0.923103549
889	0.925653049
890	0.926111784
891	0.923728515
892	0.925682877
893	0.927191589
894	0.927580314
895	0.926223677
896	0.926977139
897	0.929161093
898	0.929394139
899	0.924227833
900	0.926236503
901	0.929589188
902	0.92657154
903	0.927471884
904	0.927674719
905	0.927553405
906	0.931400955
907	0.930376073
908	0.930980265
909	0.929869955
910	0.927877908
911	0.926152484
912	0.929507821
913	0.926580414
914	0.927156111
915	0.931859765
916	0.931860309
917	0.931260485
918	0.932297803
919	0.930449477
920	0.931719304
921	0.930900382
922	0.930331435
923	0.930749392
924	0.931138634
925	0.932030416
926	0.933028596
927	0.935510583
928	0.931289116
929	0.931743298
930	0.935391472
931	0.932978821
932	0.932716434
933	0.933538433
934	0.933481033
935	0.930527333
936	0.932720354
937	0.935151446
938	0.933499047
939	0.936098083
940	0.932277324
941	0.935780335
942	0.936945524
943	0.93444614
944	0.937966033
945	0.938375813
946	0.93785569
947	0.938186605
948	0.938654115
949	0.93933787
950	0.937191681
951	0.935884857
952	0.937671763
953	0.934719409
954	0.934158016
955	0.938251046
956	0.937317753
957	0.93701808
958	0.936709112
959	0.938553929
960	0.937370606
961	0.940725435
962	0.93730485
963	0.938553493
964	0.936178044
965	0.942161737
966	0.942141805
967	0.937190726
968	0.937659809
969	0.939562295
970	0.93555888
971	0.93993346
972	0.937007923
973	0.935930962
974	0.939787053
975	0.940169542
976	0.938588451
977	0.938306029
978	0.942228708
979	0.941930972
980	0.938919919
981	0.938072688
982	0.937956196
983	0.940653191
984	0.938239028
985	0.94329279
986	0.938815133
987	0.939173646
988	0.938227446
989	0.936101501
990	0.93604538
991	0.939534135
992	0.937457852
993	0.941324896
994	0.941994462
995	0.939738552
996	0.940153614
997	0.937713862
998	0.938022144
999	0.940256617
1000	0.939332592
1001	0.935807724
1002	0.937512149
1003	0.9392594
1004	0.941055405
1005	0.938962174
1006	0.939849081
1007	0.93836812
1008	0.937516236
1009	0.938845385
1010	0.939651739
1011	0.941788965
1012	0.939986065
1013	0.938588233
1014	0.937636576
1015	0.938339667
1016	0.936147822
1017	0.941037452
1018	0.94128244
1019	0.939582157
1020	0.940172868
1021	0.940544341
1022	0.944151925
1023	0.940110551
1024	0.943369475
1025	0.943798417
1026	0.940636281
1027	0.940102684
1028	0.939262125
1029	0.941035044
1030	0.939622441
1031	0.941920505
1032	0.94143764
1033	0.93896992
1034	0.938821971
1035	0.941808197
1036	0.941407552
1037	0.939514974
1038	0.941582471
1039	0.943013713
1040	0.943771756
1041	0.938950727
1042	0.944874232
1043	0.943899577
1044	0.942481288
1045	0.942575154
1046	0.942164099
1047	0.941466531
1048	0.943940513
1049	0.940584686
1050	0.941310996
1051	0.938760874
1052	0.937674819
1053	0.940505269
1054	0.945033465
1055	0.944408934
1056	0.941495985
1057	0.941622046
1058	0.941746741
1059	0.942460081
1060	0.938301186
1061	0.94004204
1062	0.942138233
1063	0.9396187
1064	0.939185242
1065	0.942217165
1066	0.943228556
1067	0.94483328
1068	0.94448469
1069	0.940463983
1070	0.941339618
1071	0.939753721
1072	0.939455368
1073	0.942190083
1074	0.940400656
1075	0.942293781
1076	0.941319643
1077	0.938677391
1078	0.938907587
1079	0.940704785
1080	0.942812476
1081	0.944551854
1082	0.943822846
1083	0.940282021
1084	0.940805241
1085	0.941688773
1086	0.939583595
1087	0.941700122
1088	0.942876246
1089	0.942172648
1090	0.941173284
1091	0.940509804
1092	0.9408284
1093	0.940050021
1094	0.941740413
1095	0.943700061
1096	0.943720029
1097	0.941215996
1098	0.941596619
1099	0.940420444
1100	0.939771817
